,pr_number,po_number,pr_po_no,uid_number,activity,date,item,item_line,po_line,gr_number,gr_line,inv_line,wf_line
744,4121146231,5620510836,,,PR Purchase Request,20240109 19:23:48.000000,10,['i2437'],,0,,,
745,4121144922,5620510647,,,PR Purchase Request,20240109 19:46:53.000000,10,['i2420'],,0,,,
746,4121144923,5620510647,,,PR Purchase Request,20240109 20:26:40.000000,10,['i2420'],,0,,,
747,4121146395,5620517539,,,PR Purchase Request,20240109 21:15:23.000000,10,['i2634'],,0,,,
748,4121146477,5620510907,,,PR Purchase Request,20240109 22:09:40.000000,10,['i2444'],,0,,,
749,4121146367,5911242915,,,PR Purchase Request,20240109 23:20:32.000000,10,['i80458'],,0,,,
750,0,6221390917,,,PO From WISE,20240109 23:56:58.000000,10,['i83334'],['po23038'],0,,,
751,4121143536,5620510647,,,PO From SAP,20240109 00:06:14.000000,80,['i2427'],['po118'],0,,,
752,0,6221390918,,,PO From WISE,20240109 02:06:58.000000,10,['i83335'],['po23039'],0,,,
753,4120456463,5620510838,,,PO From SAP,20240109 02:43:12.000000,10,['i2438'],['po121'],0,,,
754,0,6221390927,,,PO From WISE,20240109 02:48:12.000000,10,['i83336'],['po23040'],0,,,
755,4121143351,5620510647,,,PO From SAP,20240109 03:25:55.000000,20,['i2421'],['po118'],0,,,
756,0,6221390916,,,PO From WISE,20240109 04:20:03.000000,"10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200","['i83314', 'i83315', 'i83316', 'i83317', 'i83318', 'i83319', 'i83320', 'i83321', 'i83322', 'i83323', 'i83324', 'i83325', 'i83326', 'i83327', 'i83328', 'i83329', 'i83330', 'i83331', 'i83332', 'i83333']",['po23037'],0,,,
757,0,6221390915,,,PO From WISE,20240109 04:22:12.000000,10,['i83313'],['po23036'],0,,,
758,4121143468,5620510647,,,PO From SAP,20240109 04:58:21.000000,40,['i2423'],['po118'],0,,,
759,0,6221390913,,,PO From WISE,20240109 05:11:23.000000,10,['i83312'],['po23035'],0,,,
760,4121143488,5620510647,,,PO From SAP,20240109 05:13:57.000000,50,['i2424'],['po118'],0,,,
761,4121143489,5620510647,,,PO From SAP,20240109 05:16:57.000000,60,['i2425'],['po118'],0,,,
762,4121143530,5620510647,,,PO From SAP,20240109 05:20:03.000000,70,['i2426'],['po118'],0,,,
763,0,6221390817,,,PO From WISE,20240109 05:29:02.000000,"10, 20","['i83310', 'i83311']",['po23034'],0,,,
764,4121143863,5620510647,,,PO From SAP,20240109 06:06:50.000000,90,['i2428'],['po118'],0,,,
765,4121147262,5811271216,,,PO From SAP,20240109 06:17:20.000000,"10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140","['i75412', 'i75413', 'i75414', 'i75415', 'i75416', 'i75417', 'i75418', 'i75419', 'i75420', 'i75421', 'i75422', 'i75423', 'i75424', 'i75425']",['po21112'],0,,,
766,4121135948,5811271217,,,PO From SAP,20240109 06:29:43.000000,"20, 30, 50, 60","['i75426', 'i75427', 'i75428', 'i75429']",['po21113'],0,,,
767,4121147315,5811271218,,,PO From SAP,20240109 06:34:03.000000,"10, 20, 30","['i75430', 'i75431', 'i75432']",['po21114'],0,,,
768,4121143394,5620510647,,,PO From SAP,20240109 06:34:27.000000,30,['i2422'],['po118'],0,,,
769,4120609841,5620510969,,,PO From SAP,20240109 06:36:53.000000,10,['i2448'],['po124'],0,,,
770,4121145859,5620512095,,,PO From SAP,20240109 06:43:48.000000,10,['i2465'],['po129'],0,,,
771,0,6221390966,,,PO From WISE,20240109 06:53:38.000000,10,['i83338'],['po23042'],0,,,
772,0,5620510836,,,PO From SAP,20240109 06:56:25.000000,10,['i2437'],['po120'],0,,,
773,21855336,5620510970,,,PO From SAP,20240109 06:57:20.000000,"10, 20, 30","['i2449', 'i2450', 'i2451']",['po125'],0,,,
774,4121142748,5620510647,,,PO From SAP,20240109 07:00:23.000000,10,['i2420'],['po118'],0,,,
775,4121140538,5620510838,,,PO From SAP,20240109 07:04:45.000000,20,['i2439'],['po121'],0,,,
776,4121140539,5620510838,,,PO From SAP,20240109 07:04:59.000000,30,['i2440'],['po121'],0,,,
777,4121144923,5620510647,,,PO From SAP,20240109 07:08:36.000000,120,['i2431'],['po118'],0,,,
778,21855474,5620511167,,,PO From SAP,20240109 07:09:08.000000,"10, 20","['i2463', 'i2464']",['po128'],0,,,
779,0,6221391259,,,PO From WISE,20240109 07:15:31.000000,10,['i83360'],['po23051'],0,,,
780,0,6221391218,,,PO From WISE,20240109 07:15:55.000000,10,['i83359'],['po23050'],0,,,
781,0,6221391217,,,PO From WISE,20240109 07:17:34.000000,10,['i83358'],['po23049'],0,,,
782,4121145860,5620512095,,,PO From SAP,20240109 07:25:37.000000,20,['i2466'],['po129'],0,,,
783,0,6221391172,,,PO From WISE,20240109 07:27:52.000000,10,['i83357'],['po23048'],0,,,
784,0,6221391088,,,PO From WISE,20240109 07:32:50.000000,10,['i83356'],['po23047'],0,,,
785,4121144921,5620510647,,,PO From SAP,20240109 07:57:53.000000,100,['i2429'],['po118'],0,,,
786,4121144922,5620510647,,,PO From SAP,20240109 08:06:29.000000,110,['i2430'],['po118'],0,,,
787,0,6221390948,,,PO From WISE,20240109 08:10:30.000000,10,['i83337'],['po23041'],0,,,
788,4121138208,5620510906,,,PO From SAP,20240109 08:18:26.000000,10,['i2443'],['po123'],0,,,
789,0,6221390969,,,PO From WISE,20240109 08:48:52.000000,10,['i83341'],['po23045'],0,,,
790,21855149,5620510979,,,PO From SAP,20240109 08:54:13.000000,"10, 20","['i2452', 'i2453']",['po126'],0,,,
791,0,5620510980,,,PO From SAP,20240109 08:56:23.000000,"10, 20, 30, 40, 50, 60, 70, 80, 90","['i2454', 'i2455', 'i2456', 'i2457', 'i2458', 'i2459', 'i2460', 'i2461', 'i2462']",['po127'],0,,,
792,4120609841,5811271219,,,PO From SAP,20240109 09:01:09.000000,10,['i75433'],['po21115'],0,,,
793,0,5620510873,,,PO From SAP,20240109 09:11:08.000000,"10, 20","['i2441', 'i2442']",['po122'],0,,,
794,0,6221390968,,,PO From WISE,20240109 09:38:20.000000,10,['i83340'],['po23044'],0,,,
795,4120660401,5811271215,,,PO From SAP,20240109 09:39:18.000000,"10, 20, 30","['i75409', 'i75410', 'i75411']",['po21111'],0,,,
796,0,6221390967,,,PO From WISE,20240109 09:44:17.000000,10,['i83339'],['po23043'],0,,,
797,0,5620510680,,,PO From SAP,20240109 09:47:47.000000,"10, 20, 30, 40, 50","['i2432', 'i2433', 'i2434', 'i2435', 'i2436']",['po119'],0,,,
798,0,6221391002,,,PO From WISE,20240109 10:09:21.000000,"10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140","['i83342', 'i83343', 'i83344', 'i83345', 'i83346', 'i83347', 'i83348', 'i83349', 'i83350', 'i83351', 'i83352', 'i83353', 'i83354', 'i83355']",['po23046'],0,,,
799,0,5616922295,0-5616922295,26D72C01FEA140179ED67816477BBC5F,WF Data_Update,20240109 10:25:09.000000,10,['i458'],,0,,['v27291'],['wf25184']
800,0,5620396272,0-5620396272,7B1D5379CED543EC8F043D96A53BB24F,Invoice Errors,20240109 10:32:06.000000,"10, 20","['i1239', 'i1240']",,0,,['v14608'],
801,0,5620396272,0-5620396272,7B1D5379CED543EC8F043D96A53BB24F,WF GR_Missing_Declined,20240109 10:44:59.000000,"10, 20","['i1239', 'i1240']",,0,,['v14608'],['wf13578']
802,0,5620396272,0-5620396272,7B1D5379CED543EC8F043D96A53BB24F,Invoice Errors,20240109 10:56:42.000000,"10, 20","['i1239', 'i1240']",,0,,['v14608'],
803,4121138552,5620507218,,,GR Goods Receipt,20240109 11:03:23.000000,"20, 30, 50, 60, 70, 80","['i2247', 'i2248', 'i2250', 'i2251', 'i2252', 'i2253']",['po63'],5010665777,['gr2513'],,
804,4121137960,5620507218,,,GR Goods Receipt,20240109 11:10:37.000000,"20, 30, 50, 60, 70, 80","['i2247', 'i2248', 'i2250', 'i2251', 'i2252', 'i2253']",['po63'],5010665777,['gr2513'],,
805,4121138018,5620507218,,,GR Goods Receipt,20240109 11:38:56.000000,"20, 30, 50, 60, 70, 80","['i2247', 'i2248', 'i2250', 'i2251', 'i2252', 'i2253']",['po63'],5010665777,['gr2513'],,
806,4121137990,5620507218,,,GR Goods Receipt,20240109 11:41:43.000000,"20, 30, 50, 60, 70, 80","['i2247', 'i2248', 'i2250', 'i2251', 'i2252', 'i2253']",['po63'],5010665777,['gr2513'],,
807,4121138029,5620507218,,,GR Goods Receipt,20240109 11:49:22.000000,"20, 30, 50, 60, 70, 80","['i2247', 'i2248', 'i2250', 'i2251', 'i2252', 'i2253']",['po63'],5010665777,['gr2513'],,
808,4121137989,5620507218,,,GR Goods Receipt,20240109 11:56:04.000000,"20, 30, 50, 60, 70, 80","['i2247', 'i2248', 'i2250', 'i2251', 'i2252', 'i2253']",['po63'],5010665777,['gr2513'],,
809,4121138063,5620507218,,,GR Goods Receipt,20240109 12:25:15.000000,"20, 30, 50, 60, 70, 80","['i2247', 'i2248', 'i2250', 'i2251', 'i2252', 'i2253']",['po63'],5010665777,['gr2513'],,
810,4121138068,5620507218,,,GR Goods Receipt,20240109 13:05:57.000000,"20, 30, 50, 60, 70, 80","['i2247', 'i2248', 'i2250', 'i2251', 'i2252', 'i2253']",['po63'],5010665777,['gr2513'],,
811,4121137956,5620507218,,,GR Goods Receipt,20240109 13:15:42.000000,"20, 30, 50, 60, 70, 80","['i2247', 'i2248', 'i2250', 'i2251', 'i2252', 'i2253']",['po63'],5010665777,['gr2513'],,
812,4121072602,5620498872,,,GR Goods Receipt,20240109 13:17:00.000000,10,['i2098'],['po7'],5010665629,['gr2421'],,
813,0,6221375405,0-6221375405,EB7745AFBE84410A88716F14685F5B24,Invoice WF_GR_MISSING,20240109 13:21:32.000000,20,['i82907'],,0,,['v27828'],"['wf25692', 'wf25693']"
814,0,6221375405,0-6221375405,EB7745AFBE84410A88716F14685F5B24,WF GR_Missing_Being processed,20240109 13:29:15.000000,20,['i82907'],,0,,['v27828'],['wf25692']
815,0,6221375405,0-6221375405,EB7745AFBE84410A88716F14685F5B24,WF GR_Missing_Declined,20240109 13:32:57.000000,20,['i82907'],,0,,['v27828'],['wf25692']
816,0,6221375405,0-6221375405,EB7745AFBE84410A88716F14685F5B24,Invoice WF_GR_MISSING,20240109 13:34:58.000000,20,['i82907'],,0,,['v27828'],"['wf25692', 'wf25693']"
817,0,6221375405,0-6221375405,EB7745AFBE84410A88716F14685F5B24,Invoice Errors,20240109 13:54:36.000000,20,['i82907'],,0,,['v27828'],
818,0,5620489003,0-5620489003,CC9997F4A3E14CAEBDC3EB0F9116AA34,Invoice Created,20240109 14:03:55.000000,"10, 20","['i1933', 'i1934']",,0,,['v24227'],
819,0,5620489003,0-5620489003,CC9997F4A3E14CAEBDC3EB0F9116AA34,Invoice Created,20240109 14:12:02.000000,"10, 20","['i1933', 'i1934']",,0,,['v24227'],
820,0,5620207355,0-5620207355,9B22F40D86B04530A10FEDB18AD00A4C,Invoice Created,20240109 14:14:04.000000,"10, 20, 30","['i948', 'i949', 'i950']",,0,,['v18401'],
821,0,5620207355,0-5620207355,9B22F40D86B04530A10FEDB18AD00A4C,Invoice Created,20240109 14:46:31.000000,"10, 20, 30","['i948', 'i949', 'i950']",,0,,['v18401'],
822,0,5620207355,0-5620207355,9B22F40D86B04530A10FEDB18AD00A4C,Invoice Created,20240109 15:01:42.000000,"10, 20, 30","['i948', 'i949', 'i950']",,0,,['v18401'],
823,0,5620474906,0-5620474906,73B2D3051C624163AAA28031D2128F5E,Invoice Created,20240109 15:04:03.000000,20,['i1709'],,0,,['v13762'],
824,0,6221340134,0-6221340134,EBB68CD5FFD045CB9AD113353177031A,Invoice Created,20240109 15:17:15.000000,10,['i82618'],,0,,['v27859'],
825,0,6221378793,0-6221378793,41A05D32A21748E181C4926D0B3AE420,Invoice Created,20240109 15:32:17.000000,10,['i83002'],,0,,['v7748'],
826,0,5620505753,0-5620505753,C3D5316EB5084247849D10606A63A249,Invoice Created,20240109 15:38:44.000000,10,['i2210'],['po48'],0,,['v23144'],
827,0,5620505757,0-5620505757,C41B69F8BCF34D2CB55DF52F24F14E4C,Invoice Created,20240109 15:45:00.000000,10,['i2211'],['po49'],0,,['v23291'],
828,0,5620509258,0-5620509258,F11741AAC7ED4C96AC2A88EC60F9EDDA,Invoice Created,20240109 16:23:56.000000,10,['i2345'],['po93'],0,,['v28538'],
829,0,5620509258,0-5620509258,F11741AAC7ED4C96AC2A88EC60F9EDDA,WF GR_Missing_Sent,20240109 16:35:20.000000,10,['i2345'],['po93'],0,,['v28538'],['wf26337']
830,0,5620509258,0-5620509258,F11741AAC7ED4C96AC2A88EC60F9EDDA,Invoice WF_GR_MISSING,20240109 16:41:00.000000,10,['i2345'],['po93'],0,,['v28538'],['wf26337']
831,0,6221372579,0-6221372579,9A80916332C440E3BBC6E0A2B18FFA0B,Invoice Created,20240109 17:21:11.000000,10,['i82823'],,0,,['v18327'],
832,0,6221373681,0-6221373681,78965034D3D145E9970159CB473E5D7C,Invoice Created,20240109 17:21:56.000000,10,['i82856'],,0,,['v14347'],
833,0,6221388938,,,GR Goods Receipt,20240109 17:22:21.000000,10,['i83272'],['po23002'],5010666125,['gr48662'],,
834,21855336,5620510970,,,GR Goods Receipt,20240109 17:23:33.000000,"10, 20, 30","['i2449', 'i2450', 'i2451']",['po125'],5010666265,['gr2631'],,
835,0,5620486458,0-5620486458,D9B0688DBB084BB6968096EF75909324,WF GR_Missing_Recalled,20240109 17:40:51.000000,10,['i1823'],,0,,['v25766'],['wf23759']
836,0,5620486458,0-5620486458,D9B0688DBB084BB6968096EF75909324,Invoice Errors,20240109 17:50:38.000000,10,['i1823'],,0,,['v25766'],
837,0,5620486458,0-5620486458,D9B0688DBB084BB6968096EF75909324,Invoice Posted,20240109 18:06:17.000000,10,['i1823'],,0,,['v25766'],
838,0,5620358278,0-5620358278,2321D0D7630D4DF8AC50951F7627E335,Invoice Errors,20240109 18:21:24.000000,10,['i1134'],,0,,['v4162'],
839,0,5620358278,0-5620358278,2321D0D7630D4DF8AC50951F7627E335,WF GR_Missing_Recalled,20240109 18:22:18.000000,10,['i1134'],,0,,['v4162'],['wf3766']
840,0,5620358278,0-5620358278,2321D0D7630D4DF8AC50951F7627E335,Invoice Posted,20240109 18:32:05.000000,10,['i1134'],,0,,['v4162'],
841,0,6221390525,,,GR Goods Receipt,20240109 18:41:03.000000,10,['i83303'],['po23027'],5010666424,['gr48698'],,
842,0,6221390526,,,GR Goods Receipt,20240109 18:48:47.000000,10,['i83304'],['po23028'],5010666479,['gr48699'],,
843,4121142748,5620510647,,,GR Goods Receipt,20240109 18:48:57.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
844,4121140735,5620508808,,,GR Goods Receipt,20240109 18:49:46.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
845,4121140214,5620508808,,,GR Goods Receipt,20240109 18:59:04.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
846,4121144922,5620510647,,,GR Goods Receipt,20240109 19:53:20.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
847,4121143536,5620510647,,,GR Goods Receipt,20240109 20:13:37.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
848,4121141592,5620508808,,,GR Goods Receipt,20240109 21:31:44.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
849,4121143489,5620510647,,,GR Goods Receipt,20240109 21:53:11.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
850,4121143394,5620510647,,,GR Goods Receipt,20240109 22:11:46.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
851,4121140806,5620508808,,,GR Goods Receipt,20240109 23:24:24.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
852,4121140736,5620508808,,,GR Goods Receipt,20240109 23:51:45.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
853,4121144923,5620510647,,,GR Goods Receipt,20240109 02:00:25.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
854,4121141593,5620508808,,,GR Goods Receipt,20240109 02:10:51.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
855,4121143488,5620510647,,,GR Goods Receipt,20240109 02:29:36.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
856,4121143351,5620510647,,,GR Goods Receipt,20240109 02:43:57.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
857,4121144921,5620510647,,,GR Goods Receipt,20240109 03:01:22.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
858,4121143468,5620510647,,,GR Goods Receipt,20240109 03:42:48.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
859,4121143530,5620510647,,,GR Goods Receipt,20240109 04:00:53.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
860,4121140454,5620508808,,,GR Goods Receipt,20240109 04:15:42.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
861,4121140807,5620508808,,,GR Goods Receipt,20240109 04:52:57.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
862,4121140414,5620508808,,,GR Goods Receipt,20240109 04:53:12.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
863,4121140473,5620508808,,,GR Goods Receipt,20240109 05:02:44.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
864,4121140492,5620508808,,,GR Goods Receipt,20240109 05:05:15.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
865,4121140766,5620508808,,,GR Goods Receipt,20240109 05:11:22.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
866,4121140615,5620508808,,,GR Goods Receipt,20240109 05:15:01.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
867,4121141594,5620508808,,,GR Goods Receipt,20240109 05:25:59.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
868,4121143863,5620510647,,,GR Goods Receipt,20240109 05:28:48.000000,100,['i2429'],['po118'],5010666633,['gr2619'],,
869,4121140737,5620508808,,,GR Goods Receipt,20240109 05:33:17.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
870,4121140829,5620508808,,,GR Goods Receipt,20240109 05:33:29.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
871,4121140472,5620508808,,,GR Goods Receipt,20240109 05:37:43.000000,"90, 120","['i2309', 'i2312']",['po80'],5010666633,['gr2534'],,
872,0,5620510680,,,GR Goods Receipt,20240109 05:38:03.000000,"10, 20, 30, 40, 50","['i2432', 'i2433', 'i2434', 'i2435', 'i2436']",['po119'],5010666634,['gr2626'],,
873,0,6221388955,,,GR Goods Receipt,20240109 05:46:57.000000,10,['i83286'],['po23013'],5010666709,['gr48676'],,
874,0,6221375508,0-6221375508,8F06AA2E2AC64DCDA9E43514FD3F6050,WF GR_Missing_Released,20240109 05:55:41.000000,10,['i82918'],,0,,['v16934'],['wf15668']
875,0,6221375508,0-6221375508,8F06AA2E2AC64DCDA9E43514FD3F6050,Invoice Errors,20240109 06:18:52.000000,10,['i82918'],,0,,['v16934'],
876,0,6221375508,0-6221375508,DF34BE60A7CE4D2B94F3DA54DBB5A50B,Invoice Errors,20240109 06:19:24.000000,10,['i82918'],,0,,['v26395'],
877,0,6221375508,0-6221375508,DF34BE60A7CE4D2B94F3DA54DBB5A50B,WF GR_Missing_Released,20240109 06:19:35.000000,10,['i82918'],,0,,['v26395'],['wf24339']
878,0,6221375508,0-6221375508,12EC6FB572B54E4198935FA1BD1F0F6G,WF GR_Missing_Released,20240109 06:22:59.000000,10,['i82918'],,0,,['v2264'],['wf2048']
879,0,6221375508,0-6221375508,12EC6FB572B54E4198935FA1BD1F0F6G,Invoice Errors,20240109 06:25:44.000000,10,['i82918'],,0,,['v2264'],
880,0,6221379257,0-6221379257,C1944DECEA564870B413D894BE1B3C2C,Invoice Errors,20240109 06:25:53.000000,10,['i83007'],,0,,['v489'],
881,0,6221379257,0-6221379257,C1944DECEA564870B413D894BE1B3C2C,WF GR_Missing_Released,20240109 06:25:57.000000,10,['i83007'],,0,,['v489'],['wf457']
882,0,5620489003,0-5620489003,CC9997F4A3E14CAEBDC3EB0F9116AA34,WF FI_APPROV_Sent,20240109 06:28:06.000000,"10, 20","['i1933', 'i1934']",,0,,['v24227'],['wf22392']
883,0,5620489003,0-5620489003,CC9997F4A3E14CAEBDC3EB0F9116AA34,Invoice WF_QUANT_DISC,20240109 06:32:10.000000,"10, 20","['i1933', 'i1934']",,0,,['v24227'],['wf22392']
884,0,5620489003,0-5620489003,CC9997F4A3E14CAEBDC3EB0F9116AA34,Invoice WF_QUANT_DISC,20240109 06:34:13.000000,"10, 20","['i1933', 'i1934']",,0,,['v24227'],['wf22392']
885,0,6221390969,,,GR Goods Receipt,20240109 06:46:45.000000,10,['i83341'],['po23045'],5010666660,['gr48726'],,
886,0,6221390968,,,GR Goods Receipt,20240109 06:54:28.000000,10,['i83340'],['po23044'],5010666725,['gr48725'],,
887,0,6221390967,,,GR Goods Receipt,20240109 06:59:06.000000,10,['i83339'],['po23043'],5010666881,['gr48724'],,
888,0,6221390966,,,GR Goods Receipt,20240109 07:05:20.000000,10,['i83338'],['po23042'],5010666730,['gr48723'],,
